time	I(R_load)
Step Information: Rload=500m  (Step: 1/2)
1.361931995054070e-03	5.315393e+00
1.361941995054069e-03	5.315258e+00
1.361951995054069e-03	5.315123e+00
1.361961995054069e-03	5.314987e+00
1.361971995054069e-03	5.314852e+00
1.361981995054069e-03	5.314717e+00
1.361991995054069e-03	5.314581e+00
1.362001995054069e-03	5.314446e+00
1.362011995054069e-03	5.314311e+00
1.362021995054069e-03	5.314176e+00
1.362031995054069e-03	5.314041e+00
1.362041995054069e-03	5.313905e+00
1.362051995054069e-03	5.313770e+00
1.362061995054069e-03	5.313635e+00
1.362071995054069e-03	5.313499e+00
1.362081995054069e-03	5.313365e+00
1.362091995054069e-03	5.313229e+00
1.362101995054069e-03	5.313094e+00
1.362111995054068e-03	5.312959e+00
1.362121995054068e-03	5.312823e+00
1.362131995054068e-03	5.312688e+00
1.362141995054068e-03	5.312553e+00
1.362151995054068e-03	5.312418e+00
1.362161995054068e-03	5.312283e+00
1.362171995054068e-03	5.312148e+00
1.362181995054068e-03	5.312012e+00
1.362191995054068e-03	5.311877e+00
1.362201995054068e-03	5.311742e+00
1.362211995054068e-03	5.311606e+00
1.362221995054068e-03	5.311471e+00
1.362231995054068e-03	5.311336e+00
1.362241995054068e-03	5.311201e+00
1.362251995054068e-03	5.311066e+00
1.362261995054068e-03	5.310931e+00
1.362271995054068e-03	5.310795e+00
1.362281995054067e-03	5.310660e+00
1.362291995054067e-03	5.310525e+00
1.362301995054067e-03	5.310390e+00
1.362311995054067e-03	5.310255e+00
1.362321995054067e-03	5.310120e+00
1.362331995054067e-03	5.309984e+00
1.362341995054067e-03	5.309849e+00
1.362351995054067e-03	5.309714e+00
1.362361995054067e-03	5.309579e+00
1.362371995054067e-03	5.309443e+00
1.362381995054067e-03	5.309309e+00
1.362391995054067e-03	5.309174e+00
1.362401995054067e-03	5.309038e+00
1.362411995054067e-03	5.308903e+00
1.362421995054067e-03	5.308768e+00
1.362431995054067e-03	5.308633e+00
1.362441995054067e-03	5.308497e+00
1.362451995054066e-03	5.308362e+00
1.362461995054066e-03	5.308227e+00
1.362471995054066e-03	5.308092e+00
1.362481995054066e-03	5.307957e+00
1.362491995054066e-03	5.307822e+00
1.362501995054066e-03	5.307687e+00
1.362511995054066e-03	5.307551e+00
1.362521995054066e-03	5.307416e+00
1.362531995054066e-03	5.307281e+00
1.362541995054066e-03	5.307146e+00
1.362551995054066e-03	5.307011e+00
1.362561995054066e-03	5.306876e+00
1.362571995054066e-03	5.306741e+00
1.362581995054066e-03	5.306606e+00
1.362591995054066e-03	5.306470e+00
1.362601995054066e-03	5.306335e+00
1.362611995054066e-03	5.306201e+00
1.362621995054065e-03	5.306065e+00
1.362631995054065e-03	5.305930e+00
1.362641995054065e-03	5.305795e+00
1.362651995054065e-03	5.305660e+00
1.362661995054065e-03	5.305525e+00
1.362671995054065e-03	5.305389e+00
1.362681995054065e-03	5.305254e+00
1.362691995054065e-03	5.305120e+00
1.362701995054065e-03	5.304984e+00
1.362711995054065e-03	5.304849e+00
1.362721995054065e-03	5.304714e+00
1.362731995054065e-03	5.304579e+00
1.362741995054065e-03	5.304444e+00
1.362751995054065e-03	5.304309e+00
1.362761995054065e-03	5.304173e+00
1.362771995054065e-03	5.304039e+00
1.362781995054065e-03	5.303904e+00
1.362791995054064e-03	5.303769e+00
1.362801995054064e-03	5.303633e+00
1.362811995054064e-03	5.303498e+00
1.362821995054064e-03	5.303363e+00
1.362831995054064e-03	5.303228e+00
1.362841995054064e-03	5.303093e+00
1.362851995054064e-03	5.302958e+00
1.362861995054064e-03	5.302823e+00
1.362871995054064e-03	5.302688e+00
1.362881995054064e-03	5.302553e+00
1.362891995054064e-03	5.302418e+00
1.362901995054064e-03	5.302283e+00
1.362911995054064e-03	5.302147e+00
1.362921995054064e-03	5.302012e+00
1.362931995054064e-03	5.301877e+00
1.362941995054064e-03	5.301743e+00
1.362951995054064e-03	5.301607e+00
1.362961995054063e-03	5.301472e+00
1.362971995054063e-03	5.301337e+00
1.362981995054063e-03	5.301202e+00
1.362991995054063e-03	5.301067e+00
1.363001995054063e-03	5.300932e+00
1.363011995054063e-03	5.300797e+00
1.363021995054063e-03	5.300662e+00
1.363031995054063e-03	5.300527e+00
1.363041995054063e-03	5.300392e+00
1.363051995054063e-03	5.300257e+00
1.363061995054063e-03	5.300122e+00
1.363071995054063e-03	5.299987e+00
1.363081995054063e-03	5.299852e+00
1.363091995054063e-03	5.299717e+00
1.363101995054063e-03	5.299582e+00
1.363111995054063e-03	5.299447e+00
1.363121995054062e-03	5.299312e+00
1.363131995054062e-03	5.299177e+00
1.363141995054062e-03	5.299042e+00
1.363151995054062e-03	5.298907e+00
1.363161995054062e-03	5.298772e+00
1.363171995054062e-03	5.298637e+00
1.363181995054062e-03	5.298501e+00
1.363191995054062e-03	5.298367e+00
1.363201995054062e-03	5.298232e+00
1.363211995054062e-03	5.298097e+00
1.363221995054062e-03	5.297962e+00
1.363231995054062e-03	5.297827e+00
1.363241995054062e-03	5.297692e+00
1.363251995054062e-03	5.297557e+00
1.363261995054062e-03	5.297421e+00
1.363271995054062e-03	5.297287e+00
1.363281995054062e-03	5.297152e+00
1.363291995054061e-03	5.297017e+00
1.363301995054061e-03	5.296882e+00
1.363311995054061e-03	5.296747e+00
1.363321995054061e-03	5.296612e+00
1.363331995054061e-03	5.296477e+00
1.363341995054061e-03	5.296342e+00
1.363351995054061e-03	5.296207e+00
1.363361995054061e-03	5.296072e+00
1.363371995054061e-03	5.295937e+00
1.363381995054061e-03	5.295802e+00
1.363391995054061e-03	5.295667e+00
1.363401995054061e-03	5.295532e+00
1.363411995054061e-03	5.295397e+00
1.363421995054061e-03	5.295262e+00
1.363431995054061e-03	5.295127e+00
1.363441995054061e-03	5.294992e+00
1.363451995054061e-03	5.294857e+00
1.363461995054060e-03	5.294722e+00
1.363471995054060e-03	5.294587e+00
1.363481995054060e-03	5.294452e+00
1.363491995054060e-03	5.294317e+00
1.363501995054060e-03	5.294182e+00
1.363511995054060e-03	5.294047e+00
1.363521995054060e-03	5.293912e+00
1.363531995054060e-03	5.293777e+00
1.363541995054060e-03	5.293643e+00
1.363551995054060e-03	5.293508e+00
1.363561995054060e-03	5.293373e+00
1.363571995054060e-03	5.293238e+00
1.363581995054060e-03	5.293103e+00
1.363591995054060e-03	5.292968e+00
1.363601995054060e-03	5.292833e+00
1.363611995054060e-03	5.292698e+00
1.363621995054060e-03	5.292563e+00
1.363631995054059e-03	5.292428e+00
1.363641995054059e-03	5.292294e+00
1.363651995054059e-03	5.292159e+00
1.363661995054059e-03	5.292024e+00
1.363671995054059e-03	5.291889e+00
1.363681995054059e-03	5.291754e+00
1.363691995054059e-03	5.291619e+00
1.363701995054059e-03	5.291484e+00
1.363711995054059e-03	5.291349e+00
1.363721995054059e-03	5.291214e+00
1.363731995054059e-03	5.291080e+00
1.363741995054059e-03	5.290945e+00
1.363751995054059e-03	5.290810e+00
1.363761995054059e-03	5.290675e+00
1.363771995054059e-03	5.290540e+00
1.363781995054059e-03	5.290405e+00
1.363791995054059e-03	5.290270e+00
1.363801995054058e-03	5.290135e+00
1.363811995054058e-03	5.290000e+00
1.363821995054058e-03	5.289865e+00
1.363831995054058e-03	5.289731e+00
1.363841995054058e-03	5.289596e+00
1.363851995054058e-03	5.289461e+00
1.363861995054058e-03	5.289326e+00
1.363871995054058e-03	5.289191e+00
1.363881995054058e-03	5.289056e+00
1.363891995054058e-03	5.288921e+00
1.363901995054058e-03	5.288786e+00
1.363911995054058e-03	5.288651e+00
1.363921995054058e-03	5.288517e+00
1.363931995054058e-03	5.288382e+00
1.363941995054058e-03	5.288247e+00
1.363951995054058e-03	5.288112e+00
1.363961995054058e-03	5.287977e+00
1.363971995054057e-03	5.287842e+00
1.363981995054057e-03	5.287707e+00
1.363991995054057e-03	5.287572e+00
1.364001995054057e-03	5.287438e+00
1.364011995054057e-03	5.287303e+00
1.364021995054057e-03	5.287168e+00
1.364031995054057e-03	5.287033e+00
1.364041995054057e-03	5.286899e+00
1.364051995054057e-03	5.286764e+00
1.364061995054057e-03	5.286629e+00
1.364071995054057e-03	5.286494e+00
1.364081995054057e-03	5.286359e+00
1.364091995054057e-03	5.286224e+00
1.364101995054057e-03	5.286089e+00
1.364111995054057e-03	5.285954e+00
1.364121995054057e-03	5.285820e+00
1.364131995054056e-03	5.285685e+00
1.364141995054056e-03	5.285550e+00
1.364151995054056e-03	5.285415e+00
1.364161995054056e-03	5.285281e+00
1.364171995054056e-03	5.285146e+00
1.364181995054056e-03	5.285011e+00
1.364191995054056e-03	5.284876e+00
1.364201995054056e-03	5.284741e+00
1.364211995054056e-03	5.284606e+00
1.364221995054056e-03	5.284472e+00
1.364231995054056e-03	5.284337e+00
1.364241995054056e-03	5.284202e+00
1.364251995054056e-03	5.284067e+00
1.364261995054056e-03	5.283933e+00
1.364271995054056e-03	5.283798e+00
1.364281995054056e-03	5.283663e+00
1.364291995054056e-03	5.283528e+00
1.364301995054055e-03	5.283393e+00
1.364311995054055e-03	5.283258e+00
1.364321995054055e-03	5.283123e+00
1.364331995054055e-03	5.282989e+00
1.364341995054055e-03	5.282854e+00
1.364351995054055e-03	5.282720e+00
1.364361995054055e-03	5.282585e+00
1.364371995054055e-03	5.282450e+00
1.364381995054055e-03	5.282315e+00
1.364391995054055e-03	5.282180e+00
1.364401995054055e-03	5.282045e+00
1.364411995054055e-03	5.281911e+00
1.364421995054055e-03	5.281776e+00
1.364431995054055e-03	5.281641e+00
1.364441995054055e-03	5.281507e+00
1.364451995054055e-03	5.281372e+00
1.364461995054055e-03	5.281237e+00
1.364471995054054e-03	5.281102e+00
1.364481995054054e-03	5.280967e+00
1.364491995054054e-03	5.280833e+00
1.364501995054054e-03	5.280698e+00
1.364511995054054e-03	5.280563e+00
1.364521995054054e-03	5.280428e+00
1.364531995054054e-03	5.280294e+00
1.364541995054054e-03	5.280159e+00
1.364551995054054e-03	5.280024e+00
1.364561995054054e-03	5.279890e+00
1.364571995054054e-03	5.279755e+00
1.364581995054054e-03	5.279620e+00
1.364591995054054e-03	5.279485e+00
1.364601995054054e-03	5.279351e+00
1.364611995054054e-03	5.279216e+00
1.364621995054054e-03	5.279081e+00
1.364631995054054e-03	5.278946e+00
1.364641995054053e-03	5.278812e+00
1.364651995054053e-03	5.278677e+00
1.364661995054053e-03	5.278542e+00
1.364671995054053e-03	5.278408e+00
1.364681995054053e-03	5.278273e+00
1.364691995054053e-03	5.278138e+00
1.364701995054053e-03	5.278003e+00
1.364711995054053e-03	5.277869e+00
1.364721995054053e-03	5.277734e+00
1.364731995054053e-03	5.277599e+00
1.364741995054053e-03	5.277464e+00
1.364751995054053e-03	5.277330e+00
1.364761995054053e-03	5.277195e+00
1.364771995054053e-03	5.277061e+00
1.364781995054053e-03	5.276926e+00
1.364791995054053e-03	5.276791e+00
1.364801995054053e-03	5.276657e+00
1.364811995054052e-03	5.276522e+00
1.364821995054052e-03	5.276387e+00
1.364831995054052e-03	5.276252e+00
1.364841995054052e-03	5.276118e+00
1.364851995054052e-03	5.275983e+00
1.364861995054052e-03	5.275848e+00
1.364871995054052e-03	5.275713e+00
1.364881995054052e-03	5.275579e+00
1.364891995054052e-03	5.275445e+00
1.364901995054052e-03	5.275310e+00
1.364911995054052e-03	5.275175e+00
1.364921995054052e-03	5.275040e+00
1.364931995054052e-03	5.274906e+00
1.364941995054052e-03	5.274771e+00
1.364951995054052e-03	5.274636e+00
1.364961995054052e-03	5.274502e+00
1.364971995054052e-03	5.274367e+00
1.364981995054051e-03	5.274232e+00
1.364991995054051e-03	5.274098e+00
1.365001995054051e-03	5.273963e+00
1.365011995054051e-03	5.273829e+00
1.365021995054051e-03	5.273694e+00
1.365031995054051e-03	5.273559e+00
1.365041995054051e-03	5.273425e+00
1.365051995054051e-03	5.273290e+00
1.365061995054051e-03	5.273155e+00
1.365071995054051e-03	5.273021e+00
1.365081995054051e-03	5.272886e+00
1.365091995054051e-03	5.272751e+00
1.365101995054051e-03	5.272617e+00
1.365111995054051e-03	5.272482e+00
1.365121995054051e-03	5.272347e+00
1.365131995054051e-03	5.272213e+00
1.365141995054050e-03	5.272078e+00
1.365151995054050e-03	5.271944e+00
1.365161995054050e-03	5.271809e+00
1.365171995054050e-03	5.271674e+00
1.365181995054050e-03	5.271540e+00
1.365191995054050e-03	5.271405e+00
1.365201995054050e-03	5.271270e+00
1.365211995054050e-03	5.271136e+00
1.365221995054050e-03	5.271001e+00
1.365231995054050e-03	5.270867e+00
1.365241995054050e-03	5.270732e+00
1.365251995054050e-03	5.270597e+00
1.365261995054050e-03	5.270463e+00
1.365271995054050e-03	5.270328e+00
1.365281995054050e-03	5.270194e+00
1.365291995054050e-03	5.270059e+00
1.365301995054050e-03	5.269925e+00
1.365311995054049e-03	5.269790e+00
1.365321995054049e-03	5.269655e+00
1.365331995054049e-03	5.269521e+00
1.365341995054049e-03	5.269386e+00
1.365351995054049e-03	5.269251e+00
1.365361995054049e-03	5.269117e+00
1.365371995054049e-03	5.268982e+00
1.365381995054049e-03	5.268848e+00
1.365391995054049e-03	5.268713e+00
1.365401995054049e-03	5.268579e+00
1.365411995054049e-03	5.268444e+00
1.365421995054049e-03	5.268310e+00
1.365431995054049e-03	5.268175e+00
1.365441995054049e-03	5.268041e+00
1.365451995054049e-03	5.267906e+00
1.365461995054049e-03	5.267771e+00
1.365471995054049e-03	5.267637e+00
1.365481995054048e-03	5.267502e+00
1.365491995054048e-03	5.267368e+00
1.365501995054048e-03	5.267233e+00
1.365511995054048e-03	5.267098e+00
1.365521995054048e-03	5.266964e+00
1.365531995054048e-03	5.266829e+00
1.365541995054048e-03	5.266695e+00
1.365551995054048e-03	5.266561e+00
1.365561995054048e-03	5.266426e+00
1.365571995054048e-03	5.266291e+00
1.365581995054048e-03	5.266157e+00
1.365591995054048e-03	5.266022e+00
1.365601995054048e-03	5.265888e+00
1.365611995054048e-03	5.265753e+00
1.365621995054048e-03	5.265619e+00
1.365631995054048e-03	5.265484e+00
1.365641995054048e-03	5.265349e+00
1.365651995054047e-03	5.265215e+00
1.365661995054047e-03	5.265080e+00
1.365671995054047e-03	5.264946e+00
1.365681995054047e-03	5.264812e+00
1.365691995054047e-03	5.264677e+00
1.365701995054047e-03	5.264543e+00
1.365711995054047e-03	5.264408e+00
1.365721995054047e-03	5.264274e+00
1.365731995054047e-03	5.264139e+00
1.365741995054047e-03	5.264004e+00
1.365751995054047e-03	5.263870e+00
1.365761995054047e-03	5.263735e+00
1.365771995054047e-03	5.263601e+00
1.365781995054047e-03	5.263466e+00
1.365791995054047e-03	5.263332e+00
1.365801995054047e-03	5.263197e+00
1.365811995054047e-03	5.263063e+00
1.365821995054046e-03	5.262928e+00
1.365831995054046e-03	5.262794e+00
1.365841995054046e-03	5.262660e+00
1.365851995054046e-03	5.262525e+00
1.365861995054046e-03	5.262391e+00
1.365871995054046e-03	5.262256e+00
1.365881995054046e-03	5.262122e+00
1.365891995054046e-03	5.261987e+00
1.365901995054046e-03	5.261853e+00
1.365911995054046e-03	5.261718e+00
1.365921995054046e-03	5.261584e+00
1.365931995054046e-03	5.261449e+00
1.365941995054046e-03	5.261315e+00
1.365951995054046e-03	5.261180e+00
1.365961995054046e-03	5.261046e+00
1.365971995054046e-03	5.260911e+00
1.365981995054046e-03	5.260777e+00
1.365991995054045e-03	5.260643e+00
1.366001995054045e-03	5.260508e+00
1.366011995054045e-03	5.260374e+00
1.366021995054045e-03	5.260239e+00
1.366031995054045e-03	5.260105e+00
1.366041995054045e-03	5.259970e+00
1.366051995054045e-03	5.259836e+00
1.366061995054045e-03	5.259701e+00
1.366071995054045e-03	5.259567e+00
1.366081995054045e-03	5.259432e+00
1.366091995054045e-03	5.259298e+00
1.366101995054045e-03	5.259164e+00
1.366111995054045e-03	5.259029e+00
1.366121995054045e-03	5.258895e+00
1.366131995054045e-03	5.258760e+00
1.366141995054045e-03	5.258626e+00
1.366151995054044e-03	5.258492e+00
1.366161995054044e-03	5.258357e+00
1.366171995054044e-03	5.258223e+00
1.366181995054044e-03	5.258088e+00
1.366191995054044e-03	5.257954e+00
1.366201995054044e-03	5.257819e+00
1.366211995054044e-03	5.257685e+00
1.366221995054044e-03	5.257551e+00
1.366231995054044e-03	5.257416e+00
1.366241995054044e-03	5.257282e+00
1.366251995054044e-03	5.257147e+00
1.366261995054044e-03	5.257013e+00
1.366271995054044e-03	5.256878e+00
1.366281995054044e-03	5.256744e+00
1.366291995054044e-03	5.256610e+00
1.366301995054044e-03	5.256475e+00
1.366311995054044e-03	5.256341e+00
1.366321995054043e-03	5.256207e+00
1.366331995054043e-03	5.256072e+00
1.366341995054043e-03	5.255938e+00
1.366351995054043e-03	5.255804e+00
1.366361995054043e-03	5.255669e+00
1.366371995054043e-03	5.255535e+00
1.366381995054043e-03	5.255400e+00
1.366391995054043e-03	5.255266e+00
1.366401995054043e-03	5.255132e+00
1.366411995054043e-03	5.254997e+00
1.366421995054043e-03	5.254863e+00
1.366431995054043e-03	5.254728e+00
1.366441995054043e-03	5.254594e+00
1.366451995054043e-03	5.254460e+00
1.366461995054043e-03	5.254325e+00
1.366471995054043e-03	5.254191e+00
1.366481995054043e-03	5.254056e+00
1.366491995054042e-03	5.253922e+00
1.366501995054042e-03	5.253788e+00
1.366511995054042e-03	5.253654e+00
1.366521995054042e-03	5.253519e+00
1.366531995054042e-03	5.253385e+00
1.366541995054042e-03	5.253251e+00
1.366551995054042e-03	5.253116e+00
1.366561995054042e-03	5.252982e+00
1.366571995054042e-03	5.252848e+00
1.366581995054042e-03	5.252713e+00
1.366591995054042e-03	5.252579e+00
1.366601995054042e-03	5.252444e+00
1.366611995054042e-03	5.252310e+00
1.366621995054042e-03	5.252176e+00
1.366631995054042e-03	5.252041e+00
1.366641995054042e-03	5.251907e+00
1.366651995054042e-03	5.251773e+00
1.366661995054041e-03	5.251638e+00
1.366671995054041e-03	5.251504e+00
1.366681995054041e-03	5.251370e+00
1.366691995054041e-03	5.251235e+00
1.366701995054041e-03	5.251101e+00
1.366711995054041e-03	5.250967e+00
1.366721995054041e-03	5.250833e+00
1.366731995054041e-03	5.250698e+00
1.366741995054041e-03	5.250564e+00
1.366751995054041e-03	5.250430e+00
1.366761995054041e-03	5.250295e+00
1.366771995054041e-03	5.250161e+00
1.366781995054041e-03	5.250027e+00
1.366791995054041e-03	5.249892e+00
1.366801995054041e-03	5.249758e+00
1.366811995054041e-03	5.249624e+00
1.366821995054041e-03	5.249490e+00
1.366831995054040e-03	5.249355e+00
1.366841995054040e-03	5.249221e+00
1.366851995054040e-03	5.249087e+00
1.366861995054040e-03	5.248952e+00
1.366871995054040e-03	5.248818e+00
1.366881995054040e-03	5.248684e+00
1.366891995054040e-03	5.248549e+00
1.366901995054040e-03	5.248415e+00
1.366911995054040e-03	5.248281e+00
1.366921995054040e-03	5.248147e+00
1.366931995054040e-03	5.248013e+00
1.366941995054040e-03	5.247878e+00
1.366951995054040e-03	5.247744e+00
1.366961995054040e-03	5.247610e+00
1.366971995054040e-03	5.247476e+00
1.366981995054040e-03	5.247341e+00
1.366991995054040e-03	5.247207e+00
1.367001995054039e-03	5.247073e+00
1.367011995054039e-03	5.246938e+00
1.367021995054039e-03	5.246804e+00
1.367031995054039e-03	5.246670e+00
1.367041995054039e-03	5.246536e+00
1.367051995054039e-03	5.246401e+00
1.367061995054039e-03	5.246267e+00
1.367071995054039e-03	5.246133e+00
1.367081995054039e-03	5.245999e+00
1.367091995054039e-03	5.245864e+00
1.367101995054039e-03	5.245730e+00
1.367111995054039e-03	5.245596e+00
1.367121995054039e-03	5.245462e+00
1.367131995054039e-03	5.245327e+00
1.367141995054039e-03	5.245193e+00
1.367151995054039e-03	5.245059e+00
1.367161995054038e-03	5.244925e+00
1.367171995054038e-03	5.244791e+00
1.367181995054038e-03	5.244657e+00
1.367191995054038e-03	5.244522e+00
1.367201995054038e-03	5.244388e+00
1.367211995054038e-03	5.244254e+00
1.367221995054038e-03	5.244120e+00
1.367231995054038e-03	5.243985e+00
1.367241995054038e-03	5.243851e+00
1.367251995054038e-03	5.243717e+00
1.367261995054038e-03	5.243583e+00
1.367271995054038e-03	5.243448e+00
1.367281995054038e-03	5.243314e+00
1.367291995054038e-03	5.243180e+00
1.367301995054038e-03	5.243046e+00
1.367311995054038e-03	5.242912e+00
1.367321995054038e-03	5.242777e+00
1.367331995054037e-03	5.242643e+00
1.367341995054037e-03	5.242509e+00
1.367351995054037e-03	5.242375e+00
1.367361995054037e-03	5.242241e+00
1.367371995054037e-03	5.242106e+00
1.367381995054037e-03	5.241972e+00
1.367391995054037e-03	5.241838e+00
1.367401995054037e-03	5.241704e+00
1.367411995054037e-03	5.241570e+00
1.367421995054037e-03	5.241436e+00
1.367431995054037e-03	5.241302e+00
1.367441995054037e-03	5.241167e+00
1.367451995054037e-03	5.241033e+00
1.367461995054037e-03	5.240899e+00
1.367471995054037e-03	5.240765e+00
1.367481995054037e-03	5.240631e+00
1.367491995054037e-03	5.240497e+00
1.367501995054036e-03	5.240362e+00
1.367511995054036e-03	5.240228e+00
1.367521995054036e-03	5.240094e+00
1.367531995054036e-03	5.239960e+00
1.367541995054036e-03	5.239826e+00
1.367551995054036e-03	5.239692e+00
1.367561995054036e-03	5.239557e+00
1.367571995054036e-03	5.239423e+00
1.367581995054036e-03	5.239289e+00
1.367591995054036e-03	5.239155e+00
1.367601995054036e-03	5.239021e+00
1.367611995054036e-03	5.238887e+00
1.367621995054036e-03	5.238752e+00
1.367631995054036e-03	5.238618e+00
1.367641995054036e-03	5.238484e+00
1.367651995054036e-03	5.238350e+00
1.367661995054036e-03	5.238216e+00
1.367671995054035e-03	5.238082e+00
1.367681995054035e-03	5.237948e+00
1.367691995054035e-03	5.237813e+00
1.367701995054035e-03	5.237679e+00
1.367711995054035e-03	5.237545e+00
1.367721995054035e-03	5.237411e+00
1.367731995054035e-03	5.237277e+00
1.367741995054035e-03	5.237143e+00
1.367751995054035e-03	5.237009e+00
1.367761995054035e-03	5.236875e+00
1.367771995054035e-03	5.236741e+00
1.367781995054035e-03	5.236607e+00
1.367791995054035e-03	5.236473e+00
1.367801995054035e-03	5.236339e+00
1.367811995054035e-03	5.236204e+00
1.367821995054035e-03	5.236070e+00
1.367831995054035e-03	5.235936e+00
1.367841995054034e-03	5.235802e+00
1.367851995054034e-03	5.235668e+00
1.367861995054034e-03	5.235534e+00
1.367871995054034e-03	5.235400e+00
1.367881995054034e-03	5.235266e+00
1.367891995054034e-03	5.235132e+00
1.367901995054034e-03	5.234998e+00
1.367911995054034e-03	5.234863e+00
1.367921995054034e-03	5.234729e+00
1.367931995054034e-03	5.234595e+00
1.367941995054034e-03	5.234461e+00
1.367951995054034e-03	5.234327e+00
1.367961995054034e-03	5.234193e+00
1.367971995054034e-03	5.234059e+00
1.367981995054034e-03	5.233925e+00
1.367991995054034e-03	5.233791e+00
1.368001995054034e-03	5.233657e+00
1.368011995054033e-03	5.233523e+00
1.368021995054033e-03	5.233389e+00
1.368031995054033e-03	5.233254e+00
1.368041995054033e-03	5.233120e+00
1.368051995054033e-03	5.232986e+00
1.368061995054033e-03	5.232852e+00
1.368071995054033e-03	5.232718e+00
1.368081995054033e-03	5.232584e+00
1.368091995054033e-03	5.232450e+00
1.368101995054033e-03	5.232316e+00
1.368111995054033e-03	5.232183e+00
1.368121995054033e-03	5.232048e+00
1.368131995054033e-03	5.231914e+00
1.368141995054033e-03	5.231780e+00
1.368151995054033e-03	5.231646e+00
1.368161995054033e-03	5.231512e+00
1.368171995054033e-03	5.231378e+00
1.368181995054032e-03	5.231244e+00
1.368191995054032e-03	5.231110e+00
1.368201995054032e-03	5.230976e+00
1.368211995054032e-03	5.230842e+00
1.368221995054032e-03	5.230708e+00
1.368231995054032e-03	5.230574e+00
1.368241995054032e-03	5.230440e+00
1.368251995054032e-03	5.230306e+00
1.368261995054032e-03	5.230172e+00
1.368271995054032e-03	5.230038e+00
1.368281995054032e-03	5.229904e+00
1.368291995054032e-03	5.229770e+00
1.368301995054032e-03	5.229636e+00
1.368311995054032e-03	5.229502e+00
1.368321995054032e-03	5.229368e+00
1.368331995054032e-03	5.229234e+00
1.368341995054031e-03	5.229100e+00
1.368351995054031e-03	5.228966e+00
1.368361995054031e-03	5.228832e+00
1.368371995054031e-03	5.228698e+00
1.368381995054031e-03	5.228564e+00
1.368391995054031e-03	5.228430e+00
1.368401995054031e-03	5.228296e+00
1.368411995054031e-03	5.228162e+00
1.368421995054031e-03	5.228028e+00
1.368431995054031e-03	5.227894e+00
1.368441995054031e-03	5.227760e+00
1.368451995054031e-03	5.227626e+00
1.368461995054031e-03	5.227492e+00
1.368471995054031e-03	5.227358e+00
1.368481995054031e-03	5.227224e+00
1.368491995054031e-03	5.227090e+00
1.368501995054031e-03	5.226956e+00
1.368511995054030e-03	5.226822e+00
1.368521995054030e-03	5.226688e+00
1.368531995054030e-03	5.226554e+00
1.368541995054030e-03	5.226420e+00
1.368551995054030e-03	5.226286e+00
1.368561995054030e-03	5.226152e+00
1.368571995054030e-03	5.226018e+00
1.368581995054030e-03	5.225884e+00
1.368591995054030e-03	5.225751e+00
1.368601995054030e-03	5.225617e+00
1.368611995054030e-03	5.225483e+00
1.368621995054030e-03	5.225349e+00
1.368631995054030e-03	5.225215e+00
1.368641995054030e-03	5.225081e+00
1.368651995054030e-03	5.224947e+00
1.368661995054030e-03	5.224813e+00
1.368671995054030e-03	5.224679e+00
1.368681995054029e-03	5.224545e+00
1.368691995054029e-03	5.224411e+00
1.368701995054029e-03	5.224277e+00
1.368711995054029e-03	5.224144e+00
1.368721995054029e-03	5.224010e+00
1.368731995054029e-03	5.223876e+00
1.368741995054029e-03	5.223742e+00
1.368751995054029e-03	5.223608e+00
1.368761995054029e-03	5.223474e+00
1.368771995054029e-03	5.223340e+00
1.368781995054029e-03	5.223206e+00
1.368791995054029e-03	5.223072e+00
1.368801995054029e-03	5.222938e+00
1.368811995054029e-03	5.222805e+00
1.368821995054029e-03	5.222671e+00
1.368831995054029e-03	5.222537e+00
1.368841995054029e-03	5.222403e+00
1.368851995054028e-03	5.222269e+00
1.368861995054028e-03	5.222135e+00
1.368871995054028e-03	5.222001e+00
1.368881995054028e-03	5.221867e+00
1.368891995054028e-03	5.221733e+00
1.368901995054028e-03	5.221599e+00
1.368911995054028e-03	5.221466e+00
1.368921995054028e-03	5.221332e+00
1.368931995054028e-03	5.221198e+00
1.368941995054028e-03	5.221064e+00
1.368951995054028e-03	5.220930e+00
1.368961995054028e-03	5.220796e+00
1.368971995054028e-03	5.220662e+00
1.368981995054028e-03	5.220528e+00
1.368991995054028e-03	5.220395e+00
1.369001995054028e-03	5.220261e+00
1.369011995054028e-03	5.220127e+00
1.369021995054027e-03	5.219993e+00
1.369031995054027e-03	5.219859e+00
1.369041995054027e-03	5.219725e+00
1.369051995054027e-03	5.219591e+00
1.369061995054027e-03	5.219458e+00
1.369071995054027e-03	5.219324e+00
1.369081995054027e-03	5.219190e+00
1.369091995054027e-03	5.219056e+00
1.369101995054027e-03	5.218922e+00
1.369111995054027e-03	5.218788e+00
1.369121995054027e-03	5.218654e+00
1.369131995054027e-03	5.218521e+00
1.369141995054027e-03	5.218387e+00
1.369151995054027e-03	5.218253e+00
1.369161995054027e-03	5.218119e+00
1.369171995054027e-03	5.217985e+00
1.369181995054027e-03	5.217851e+00
1.369191995054026e-03	5.217718e+00
1.369201995054026e-03	5.217584e+00
1.369211995054026e-03	5.217450e+00
1.369221995054026e-03	5.217316e+00
1.369231995054026e-03	5.217182e+00
1.369241995054026e-03	5.217048e+00
1.369251995054026e-03	5.216915e+00
1.369261995054026e-03	5.216781e+00
1.369271995054026e-03	5.216647e+00
